11,"41.072014,-73.768624",http://www.nynjtc.org/hike/bronx-river-parkway,Bronx River Parkway Reservation,Bronx River Pathway,Westchester County,NY,9.8 miles,Easy,Allowed on leash,ViewsPublic Transportation,47150,2541,49025,10478,41713,31228,2014-11-21 17:18:50.080895,2014-11-25 01:39:50.077316,41.072014,-73.768624,,56302,3258,205129,7940,,,,,,,,
58,"41.312661,-73.988972",http://www.nynjtc.org/hike/bear-mountain-state-park-0,Harriman-Bear Mountain State Parks,Bear Mountain Loop via Major Welch Trail and Appalachian Trail,Harriman-Bear Mountain State Parks,NY,4 miles,Strenuous,Allowed on leash,Views,76328,3497,78232,17208,73511,54791,2014-11-21 17:18:50.138465,2014-11-25 01:39:50.161988,41.312661,-73.988972,,84844,4230,170831,6656,,,,,,,,
60,"41.179887,-74.163916",http://www.nynjtc.org/hike/harriman-state-park-10,Harriman-Bear Mountain State Parks,Almost Perpendicular/Claudius Smith Den Loop,Harriman-Bear Mountain State Parks,NY,4.7 miles,Moderate to Strenuous,Allowed on leash,ViewsPublic Transportation,63316,3312,66832,14600,59024,43141,2014-11-21 17:18:50.140794,2014-11-25 01:39:50.163259,41.179887,-74.163916,,70593,3957,187133,7066,,,,,,,,
59,"41.234516,-74.148972",http://www.nynjtc.org/hike/iron-mines-loop-2-southwest-harrimanbear-mountain-state-parks,Harriman-Bear Mountain State Parks,Iron Mines Loop #2 (Southwest) in Harriman-Bear Mountain State Parks,Harriman-Bear Mountain State Parks,NY,8.5 miles,Moderate,Allowed on leash,ViewsHistoric feature,72844,3674,79394,18443,71348,52889,2014-11-21 17:18:50.139644,2014-11-25 01:39:50.164543,41.234516,-74.148972,,81360,4407,179687,6666,,,,,,,,
61,"41.281193,-73.962922",http://www.nynjtc.org/hike/dunderberg-spiral-railwaybald-mountain-loop,Harriman-Bear Mountain State Parks,Dunderberg Spiral Railway/Bald Mountain Loop,Harriman-Bear Mountain State Parks,NY,7 miles,Strenuous,Allowed on leash,ViewsHistoric feature,71501,3482,72211,15471,67490,50090,2014-11-21 17:18:50.141939,2014-11-25 01:39:50.165698,41.281193,-73.962922,,80017,4215,176427,6941,,,,,,,,
62,"41.234516,-74.148972",http://www.nynjtc.org/hike/parker-cabinblack-rock-mountain-loop-route-106,Harriman-Bear Mountain State Parks,Parker Cabin/Black Rock Mountain Loop from Route 106,Harriman-Bear Mountain State Parks,NY,4.7 miles,Moderate to Strenuous,Allowed on leash,Views,72844,3674,79394,18443,71348,52889,2014-11-21 17:18:50.143156,2014-11-25 01:39:50.13934,41.234516,-74.148972,,81360,4407,179687,6666,,,,,,,,
89,"41.01394,-72.006879",http://www.nynjtc.org/hike/hither-hills-and-hither-woods-loop,Hither Hills State Park and Hither Woods Preserve,Hither Hills and Hither Woods Loop,Long Island,NY,11.3 miles,Moderate,Allowed on leash,ViewsHistoric featureWoods,179351,8554,204529,39815,181751,134695,2014-11-21 17:18:50.196563,2014-11-25 01:39:50.168044,41.01394,-72.006879,,182945,8853,406452,16824,,,,,,,,
90,"41.144342,-73.909621",http://www.nynjtc.org/hike/long-pathbike-path-loop-rockland-lake-state-park,Hook Mountain State Park,Long Path/Bike Path Loop from Landing Road,Rockland County,NY,6 miles,Moderate,Allowed on leash,ViewsHistoric feature,51989,3006,51216,10816,49190,36590,2014-11-21 17:18:50.197724,2014-11-25 01:39:50.1692,41.144342,-73.909621,,60505,3740,213489,7842,,,,,,,,
91,"41.357919,-74.668965",http://www.nynjtc.org/hike/lenape-ridgeminisink-trail-loop,Huckleberry Ridge State Forest,Lenape Ridge/Minisink Trail Loop,Shawangunk Mountains,NY,5 miles,Moderate,Allowed on leash,ViewsPublic Transportation,133061,5642,133656,29259,112080,83762,2014-11-21 17:18:50.19886,2014-11-25 01:39:50.17036,41.357919,-74.668965,,128152,6353,198901,7059,,,,,,,,
92,"41.326037,-73.948631",http://www.nynjtc.org/hike/hudson-highlands-gateway-park-cortlandt-new-york,"Hudson Highlands Gateway Park (Cortlandt, New York)",Hudson Highlands Gateway Park Loop,Westchester County,NY,4.3 miles,Moderate,Allowed on leash,ViewsWaterfall,80881,3853,89566,19927,73973,56240,2014-11-21 17:18:50.199996,2014-11-25 01:39:50.171516,41.326037,-73.948631,,89397,4587,175383,7016,,,,,,,,
95,"41.42207,-74.03458",http://www.nynjtc.org/hike/family-friendly-woodland-quest-trail-hudson-highlands-nature-center,Hudson Highlands Nature Museum Outdoor Discovery Center,Family Friendly Woodland Quest Trail at Hudson Highlands Nature Center,Storm King and Black Rock Forest,NY,1 miles,Moderate,No Dogs,Views,94985,4402,99388,22967,91419,67066,2014-11-21 17:18:50.20346,2014-11-25 01:39:50.17369,41.42207,-74.03458,,103501,5136,154097,5994,,,,,,,,
97,"41.493547,-73.959854",http://www.nynjtc.org/hike/east-hudson-highlands-beacon-ny,Hudson Highlands State Park,South Beacon Mountain Firetower and Scofield Ridge,East Hudson Highlands,NY,8 miles,Strenuous,Allowed on leash,ViewsPublic TransportationHistoric feature,115478,5052,114532,24328,109573,81923,2014-11-21 17:18:50.20574,2014-11-25 01:39:50.17472,41.493547,-73.959854,,108476,5516,153070,5757,,,,,,,,
98,"41.380049,-73.94699",http://www.nynjtc.org/hike/arden-point-and-glenclyffe-garrison-ny,Hudson Highlands State Park,"Arden Point and Glenclyffe (Garrison, N.Y.)",East Hudson Highlands,NY,3.7 miles,Easy,Allowed on leash,ViewsPublic Transportation,83131,4257,91972,21103,79289,59022,2014-11-21 17:18:50.206963,2014-11-25 01:39:50.175764,41.380049,-73.94699,,92917,4663,169612,6682,,,,,,,,
99,"41.426591,-73.96539",http://www.nynjtc.org/hike/east-hudson-highlands,Hudson Highlands State Park,Bull Hill (Mt. Taurus) via Washburn/Notch/Brook/Cornish Trail Loop,East Hudson Highlands,NY,4.8 miles,Strenuous,Allowed on leash,ViewsPublic Transportation,145275,5973,149941,31316,134032,100264,2014-11-21 17:18:50.208103,2014-11-25 01:39:50.176779,41.426591,-73.96539,,99993,5075,161299,6151,,,,,,,,
100,"41.353039,-73.924491",http://www.nynjtc.org/hike/east-hudson-highlands-0,Hudson Highlands State Park,Appalachian Trail /Osborn Loop Trail from Route 9,East Hudson Highlands,NY,6 miles,Moderate,Allowed on leash,Views,96818,4502,101220,24212,90098,66707,2014-11-21 17:18:50.2092,2014-11-25 01:39:50.178095,41.353039,-73.924491,,93721,4501,177139,6657,,,,,,,,
101,"41.447809,-73.980861",http://www.nynjtc.org/hike/breakneck-ridge-trail,Hudson Highlands State Park,Breakneck Ridge Loop,East Hudson Highlands,NY,2.8 miles,Strenuous,Allowed on leash,ViewsPublic Transportation,94868,4444,96181,22446,89698,67801,2014-11-21 17:18:50.21033,2014-11-25 01:39:50.179305,41.447809,-73.980861,,102697,5205,158584,6019,,,,,,,,
102,"41.434633,-73.93654",http://www.nynjtc.org/hike/east-hudson-highlands-2,Hudson Highlands State Park,Bull Hill (Mt. Taurus) via Lone Star/Nelsonville/Washburn/Undercliff Trails Loop,East Hudson Highlands,NY,5.8 miles,Strenuous,Allowed on leash,Views,97232,4541,101634,24406,90512,67091,2014-11-21 17:18:50.211469,2014-11-25 01:39:50.180365,41.434633,-73.93654,,99930,5065,167692,6247,,,,,,,,
103,"41.414781,-73.957944",http://www.nynjtc.org/hike/east-hudson-highlands-3,Hudson Highlands State Park,Undercliff/Brook/Cornish Trail Loop from Cold Spring station,East Hudson Highlands,NY,6 miles,Strenuous,Allowed on leash,ViewsPublic Transportation,70965,3410,73036,15859,64623,48716,2014-11-21 17:18:50.212591,2014-11-25 01:39:50.181407,41.414781,-73.957944,,99704,5135,162954,6336,,,,,,,,
104,"41.424397,-73.949215",http://www.nynjtc.org/hike/east-hudson-highlands-4,Hudson Highlands State Park,Nelsonville/Notch/Breakneck Ridge Trail Loop,East Hudson Highlands,NY,7 miles,Strenuous,Allowed on leash,ViewsPublic Transportation,47150,2541,49025,10478,41713,31228,2014-11-21 17:18:50.213755,2014-11-25 01:39:50.182469,41.424397,-73.949215,,98866,5023,163187,6352,,,,,,,,
186,"41.180915,-73.684788",http://www.nynjtc.org/hike/westmoreland-sanctuary-loop-hike,"Westmoreland Sanctuary (Mt. Kisco, N.Y.)",Westmoreland Sanctuary Loop Hike,Westchester County,NY,6 miles,Moderate,No Dogs,Views,69181,3328,66831,14762,58035,43987,2014-11-21 17:18:50.304393,2014-11-25 01:39:50.183493,41.180915,-73.684788,,77606,3821,198573,7597,,,,,,,,
82,"41.234516,-74.148972",http://www.nynjtc.org/hike/green-pondboston-mine-shorter-loop-route-106,Harriman-Bear Mountain State Parks,Green Pond/Boston Mine Shorter Loop from Route 106,Harriman-Bear Mountain State Parks,NY,2.8 miles,Easy,Allowed on leash,ViewsHistoric featureWoods,72844,3674,79394,18443,71348,52889,2014-11-21 17:18:50.188549,2014-11-25 01:39:50.18453,41.234516,-74.148972,,81360,4407,179687,6666,,,,,,,,
84,"41.174788,-74.08526",http://www.nynjtc.org/hike/ramapo-escarpment-and-pine-meadow-lake,Harriman-Bear Mountain State Parks,Ramapo Escarpment and Pine Meadow Lake from Town of Ramapo Equestrian Center,Harriman-Bear Mountain State Parks,NY,6.2 miles,Moderate,Allowed on leash,Views,61110,2972,61192,13227,55444,40340,2014-11-21 17:18:50.190889,2014-11-25 01:39:50.185546,41.174788,-74.08526,,69626,3706,197902,7140,,,,,,,,
85,"41.295607,-74.05961",http://www.nynjtc.org/hike/silvermine-lake-loop,Harriman-Bear Mountain State Parks,Silvermine Lake Loop,Harriman-Bear Mountain State Parks,NY,3.8 miles,Moderate,Allowed on leash,ViewsHistoric featureWoods,73915,3450,83770,19135,75978,56178,2014-11-21 17:18:50.192068,2014-11-25 01:39:50.186575,41.295607,-74.05961,,82431,4184,156344,6133,,,,,,,,
86,"41.275723,-74.0887",http://www.nynjtc.org/hike/goshen-and-stevens-mountains,Harriman-Bear Mountain State Parks,Goshen and Stevens Mountains,Harriman-Bear Mountain State Parks,NY,7 miles,Moderate,Allowed on leash,ViewsWoods,70761,3488,80325,18624,72419,53822,2014-11-21 17:18:50.193221,2014-11-25 01:39:50.187617,41.275723,-74.0887,,79277,4222,187833,7241,,,,,,,,
87,"41.185126,-74.073896",http://www.nynjtc.org/hike/tuxedo-mt-ivy-trail-loop-diltz-rd-diltzes-lane,Harriman-Bear Mountain State Parks,Breakneck Mountain Loop from Diltz Road (Diltzes Lane),Harriman-Bear Mountain State Parks,NY,6.9 miles,Moderate,Allowed on leash,ViewsPublic TransportationWoods,60553,3029,62940,13445,57170,41622,2014-11-21 17:18:50.194359,2014-11-25 01:39:50.188683,41.185126,-74.073896,,84001,4081,193850,7250,,,,,,,,
88,"40.73947,-74.008327",http://www.nynjtc.org/hike/high-line-wtc-site-esplanade-hudson-river-park,"High Line, The Esplanade, Hudson River Park",High Line from the WTC Site via The Esplanade & Hudson River Park,New York City,NY,4.75 miles,Easy to Moderate,No Dogs,ViewsHandicap AccessiblePublic TransportationHistoric feature,4204,588,4094,969,3909,2882,2014-11-21 17:18:50.195451,2014-11-25 01:39:50.166843,40.73947,-74.008327,,8151,950,241189,9192,,,,,,,,
126,"41.736039,-74.200394",http://www.nynjtc.org/hike/dickie-barre-peters-kill-and-awosting-falls-loop,Mohonk Preserve,"Dickie Barre, Peters Kill and Awosting Falls Loop",Shawangunk Mountains,NY,7.5 miles,Strenuous,Allowed on leash,ViewsWaterfallFees,190210,7882,193790,42152,171903,127169,2014-11-21 17:18:50.238963,2014-11-25 01:39:50.190765,41.736039,-74.200394,,77841,3847,207930,7419,,,,,,,,
127,"41.742371,-74.199944",http://www.nynjtc.org/hike/millbrook-mountain-millbrook-ridge-trail,Mohonk Preserve,Millbrook Mountain via Millbrook Ridge Trail,Shawangunk Mountains,NY,6.5 miles,Moderate,Allowed on leash,ViewsFees,203148,8589,210476,47749,182180,135960,2014-11-21 17:18:50.240112,2014-11-25 01:39:50.191822,41.742371,-74.199944,,51814,3127,197582,8193,,,,,,,,
128,"41.795208,-74.128532",http://www.nynjtc.org/hike/bonticou-crag,Mohonk Preserve,Bonticou Crag,Shawangunk Mountains,NY,3 miles,Strenuous,Allowed on leash,ViewsFees,200786,8308,232289,49607,189009,141180,2014-11-21 17:18:50.241234,2014-11-25 01:39:50.192884,41.795208,-74.128532,,51814,3127,111696,5986,,,,,,,,
131,"41.795208,-74.128532",http://www.nynjtc.org/hike/bonticou-crag-mohonk-preserve,Mohonk Preserve,Northeast Crags/Bonticou Crag Loop from Spring Farm,Shawangunk Mountains,NY,7 miles,Moderate,No Dogs,ViewsFees,217097,9849,221772,50838,206198,155223,2014-11-21 17:18:50.24465,2014-11-25 01:39:50.195125,41.795208,-74.128532,,227146,10150,93845,4683,,,,,,,,
132,"41.795208,-74.128532",http://www.nynjtc.org/hike/spring-farm-mohonk-mountain-house-2,Mohonk Preserve and Mohonk Mountain House,Spring Farm to North Lookout at Mohonk Preserve,Shawangunk Mountains,NY,8 miles,Easy to Moderate,No Dogs,ViewsFeesHistoric feature,192829,7878,220270,48275,190618,144402,2014-11-21 17:18:50.245761,2014-11-25 01:39:50.196489,41.795208,-74.128532,,216564,9754,83564,4075,,,,,,,,
107,"41.301419,-73.951288",http://www.nynjtc.org/hike/camp-smith-trail,Hudson Highlands State Park,Camp Smith Trail,East Hudson Highlands,NY,4.3 miles,Strenuous,Allowed on leash,ViewsPublic Transportation,43298,2393,45532,9745,42598,31560,2014-11-21 17:18:50.21718,2014-11-25 01:39:50.197713,41.301419,-73.951288,,210386,9132,83564,4075,,,,,,,,
108,"41.283644,-73.67216",http://www.nynjtc.org/hike/westchester-county-sanctuary-ramble,Hunt-Parker Memorial Sanctuary and Mount Holly Sanctuary,Westchester County Sanctuary Ramble,Westchester County,NY,7.6 miles,Moderate,No Dogs,Woods,43298,2393,45532,9745,42598,31560,2014-11-21 17:18:50.218312,2014-11-25 01:39:50.19896,41.283644,-73.67216,,200105,8523,142802,6414,,,,,,,,
109,"41.276968,-73.845592",http://www.nynjtc.org/hike/hunter-brook-linear-park,Hunter Brook Linear Park,Hunter Brook Linear Park,Westchester County,NY,2.9 miles,Easy,No Dogs,ViewsWoods,199997,8138,206672,47605,191098,143626,2014-11-21 17:18:50.219461,2014-11-25 01:39:50.20021,41.276968,-73.845592,,200105,8523,83050,4207,,,,,,,,
110,"42.638692,-74.01509",http://www.nynjtc.org/hike/cliff-edge-overlook-and-indian-ladder-long-path-and-escarpment-trails,John Boyd Thacher State Park,Cliff Edge Overlook and Indian Ladder via the Long Path and Escarpment Trails,Other NY,NY,5.7 miles,Easy,Allowed on leash,ViewsWaterfallHistoric featureWoods,219870,9505,248966,53088,211126,157055,2014-11-21 17:18:50.220608,2014-11-25 01:39:50.201475,42.638692,-74.01509,,228375,10024,127013,5869,,,,,,,,
111,"42.666399,-74.030366",http://www.nynjtc.org/hike/hang-glider-overlook-and-high-point-overlook-long-path,John Boyd Thacher State Park,Hang Glider Overlook and High Point Overlook via the Long Path,Other NY,NY,4.45 miles,Easy,Allowed on leash,ViewsWoods,209288,9109,245758,53325,184484,138879,2014-11-21 17:18:50.221777,2014-11-25 01:39:50.202885,42.666399,-74.030366,,215622,9716,93883,4786,,,,,,,,
119,"41.742371,-74.199944",http://www.nynjtc.org/hike/mossy-glenlong-pathcastle-pointhamilton-point-loop,Minnewaska State Park Preserve,Mossy Glen/Rainbow Falls/Castle Point/Hamilton Point Loop,Shawangunk Mountains,NY,10 miles,Moderate to Strenuous,Allowed on leash,ViewsWaterfallFees,208346,9071,235787,52072,206135,156024,2014-11-21 17:18:50.231099,2014-11-25 01:39:50.204106,41.742371,-74.199944,,193942,8916,85746,4433,,,,,,,,
118,"41.742371,-74.199944",http://www.nynjtc.org/hike/mossy-glenblueberry-runcastle-point-carriageway-loop,Minnewaska State Park Preserve,Mossy Glen/Blueberry Run/Castle Point Carriage Road Loop,Shawangunk Mountains,NY,8.7 miles,Moderate,Allowed on leash,ViewsWaterfallSwimmingFees,221099,9379,250194,54319,212469,158456,2014-11-21 17:18:50.229981,2014-11-25 01:39:50.205319,41.742371,-74.199944,,210425,9234,205129,7940,,,,,,,,
122,"41.742371,-74.199944",http://www.nynjtc.org/hike/mossy-glen-pathblueberry-glen-pathlong-path-loop,Minnewaska State Park Preserve,Mossy Glen/Blueberry Run/Rainbow Falls/Hamilton Point Loop,Shawangunk Mountains,NY,9.1 miles,Moderate,Allowed on leash,ViewsSwimmingFees,211042,9297,238483,52655,208831,158104,2014-11-21 17:18:50.234375,2014-11-25 01:39:50.206535,41.742371,-74.199944,,218318,9942,198809,7624,,,,,,,,
120,"41.73507,-74.239082",http://www.nynjtc.org/hike/castle-point-carriagewaylake-awosting-carriagewayupper-awosting-carriageway-loop,Minnewaska State Park Preserve,Castle Point Carriage Road/Lake Awosting Carriage Road/Upper Awosting Carriage Road Loop,Shawangunk Mountains,NY,8.5 miles,Moderate,Allowed on leash,ViewsSwimmingFees,186666,8270,203253,44760,166325,124322,2014-11-21 17:18:50.232194,2014-11-25 01:39:50.207727,41.73507,-74.239082,,197486,8527,117550,5259,,,,,,,,
121,"41.73507,-74.239082",http://www.nynjtc.org/hike/gertrudes-nose-loopmillbrook-mountain,Minnewaska State Park Preserve,Gertrude's Nose Loop/Millbrook Mountain,Shawangunk Mountains,NY,8 miles,Moderate to Strenuous,Allowed on leash,ViewsSwimmingFees,203148,8589,210476,47749,182180,135960,2014-11-21 17:18:50.233307,2014-11-25 01:39:50.208861,41.73507,-74.239082,,145273,6754,93883,4786,,,,,,,,
113,"41.348851,-73.760233",http://www.nynjtc.org/hike/koegel-park-north-county-trailway,Koegel Park,Koegel Park via the North County Trailway,Westchester County,NY,2.9 miles,Easy,No Dogs,Public Transportation,203110,8487,229967,48865,193197,143429,2014-11-21 17:18:50.22413,2014-11-25 01:39:50.210335,41.348851,-73.760233,,124139,5571,139407,6007,,,,,,,,
115,"41.339894,-73.959103",http://www.nynjtc.org/hike/manitoga,Manitoga,Manitoga to Appalachian Trail Circuit,East Hudson Highlands,NY,4.6 miles,Moderate,Allowed on leash,ViewsPublic Transportation,192829,7878,220270,48275,190618,144402,2014-11-21 17:18:50.22648,2014-11-25 01:39:50.212076,41.339894,-73.959103,,90407,4903,151663,6335,,,,,,,,
117,"40.955971,-73.703262",http://www.nynjtc.org/hike/along-long-island-sound-marshlands-conservancy,Marshlands Conservancy,Along Long Island Sound in Marshlands Conservancy,Westchester County,NY,1 miles,Easy,No Dogs,ViewsPublic Transportation,192829,7878,220270,48275,190618,144402,2014-11-21 17:18:50.228876,2014-11-25 01:39:50.213321,40.955971,-73.703262,,105748,5275,189569,7205,,,,,,,,
125,"41.742371,-74.199944",http://www.nynjtc.org/hike/old-minnewaska-trail-and-undivided-lot-trail,Mohonk Preserve,Old Minnewaska Trail and Undivided Lot Trail,Shawangunk Mountains,NY,7.5 miles,Moderate to Strenuous,Allowed on leash,ViewsSwimmingFees,211042,9297,238483,52655,208831,158104,2014-11-21 17:18:50.237794,2014-11-25 01:39:50.189722,41.742371,-74.199944,,56302,3258,207930,7419,,,,,,,,
129,"41.742371,-74.199944",http://www.nynjtc.org/hike/undercliffovercliff-carriage-roads-loop,Mohonk Preserve,Undercliff/Overcliff Carriage Roads Loop,Shawangunk Mountains,NY,5 miles,Easy,Allowed on leash,ViewsFeesBikes allowed,186633,8052,191275,44462,175038,132089,2014-11-21 17:18:50.242343,2014-11-25 01:39:50.193946,41.742371,-74.199944,,207273,8784,137669,6702,,,,,,,,
141,"41.092548,-73.856664",http://www.nynjtc.org/hike/pocantico-hills-loop-walk,Rockefeller State Park Preserve,Pocantico Hills Loop Walk,Westchester County,NY,5.7 miles,Easy,Allowed on leash,Views,101123,4912,104289,23478,95434,72033,2014-11-21 17:18:50.256199,2014-11-25 01:39:50.215863,41.092548,-73.856664,,103383,5177,162137,6436,,,,,,,,
142,"41.126694,-73.87207",http://www.nynjtc.org/hike/rockwood-hall-sleepy-hollow,Rockefeller State Park Preserve,Rockwood Hall at Sleepy Hollow,Westchester County,NY,2.1 miles,Easy,Allowed on leash,ViewsHistoric feature,74291,3365,77544,16484,74601,55767,2014-11-21 17:18:50.257415,2014-11-25 01:39:50.217258,41.126694,-73.87207,,104320,4970,166682,6234,,,,,,,,
144,"41.669963,-74.361649",http://www.nynjtc.org/hike/sams-point-indian-rock-high-point-and-verkeerder-kill-falls-loop,Sam's Point Preserve,"Sam's Point, Indian Rock, High Point and Verkeerder Kill Falls Loop",Shawangunk Mountains,NY,10 miles,Moderate to Strenuous,Allowed on leash,ViewsFees,70821,3270,79515,19219,72927,55199,2014-11-21 17:18:50.25975,2014-11-25 01:39:50.218661,41.669963,-74.361649,,112545,5033,162137,6436,,,,,,,,
145,"40.977954,-73.745298",http://www.nynjtc.org/hike/saxon-woods-park-southern-loop,Saxon Woods Park,Saxon Woods Park Southern Loop,Westchester County,NY,2.7 miles,Easy,Allowed on leash,Public Transportation,70821,3270,79515,19219,72927,55199,2014-11-21 17:18:50.260849,2014-11-25 01:39:50.220031,40.977954,-73.745298,,106927,4738,156519,6141,,,,,,,,
146,"41.407553,-74.081725",http://www.nynjtc.org/hike/schunemunk-mountain-jessupbarton-swampdark-hollow-trails-loop,Schunemunk Mountain State Park,"Schunemunk Mountain Loop from Taylor Road via Jessup, Western Ridge and Dark Hollow Trails",Schunemunk Mountain,NY,8.2 miles,Strenuous,Allowed on leash,ViewsPublic Transportation,73915,3450,83770,19135,75978,56178,2014-11-21 17:18:50.261979,2014-11-25 01:39:50.221398,41.407553,-74.081725,,109639,5645,152596,5842,,,,,,,,
147,"41.425755,-74.101685",http://www.nynjtc.org/hike/schunemunk-mountain-loop-otterkill-road,Schunemunk Mountain State Park,Schunemunk Mountain Loop from Otterkill Road,Schunemunk Mountain,NY,8.5 miles,Strenuous,Allowed on leash,Views,70761,3488,80325,18624,72419,53822,2014-11-21 17:18:50.263099,2014-11-25 01:39:50.222777,41.425755,-74.101685,,87326,4036,173812,6831,,,,,,,,
148,"41.407553,-74.081725",http://www.nynjtc.org/hike/schunemunk-mountain-dark-hollow-jessup-trails,Schunemunk Mountain State Park,"Schunemunk Mountain Loop from Taylor Road via Dark Hollow, Jessup and Western Ridge Trails",Schunemunk Mountain,NY,9 miles,Strenuous,Allowed on leash,ViewsWaterfallPublic Transportation,61851,3186,65366,14188,57558,41955,2014-11-21 17:18:50.264267,2014-11-25 01:39:50.224079,41.407553,-74.081725,,79337,4003,177356,6533,,,,,,,,
150,"41.407553,-74.081725",http://www.nynjtc.org/hike/schunemunk-mountain-loop-from-taylor-road-via-jessup-trail-long-path-sweet-clover-trail,Schunemunk Mountain State Park,"Schunemunk Mountain Loop from Taylor Road via Jessup, Western Ridge and Sweet Clover Trails",Schunemunk Mountain,NY,7.5 miles,Strenuous,Allowed on leash,ViewsWaterfallPublic Transportation,77929,3629,76424,16633,71703,53312,2014-11-21 17:18:50.266546,2014-11-25 01:39:50.226609,41.407553,-74.081725,,79337,4003,177356,6533,,,,,,,,
151,"41.360641,-74.108126",http://www.nynjtc.org/hike/long-path-schunemunk-mountain,Schunemunk Mountain State Park,Long Path on Schunemunk Mountain,Schunemunk Mountain,NY,7 miles,Strenuous,Allowed on leash,Views,73435,3658,76856,16473,69170,50623,2014-11-21 17:18:50.267688,2014-11-25 01:39:50.227893,41.360641,-74.108126,,82431,4184,177850,6578,,,,,,,,
152,"41.840856,-73.991375",http://www.nynjtc.org/hike/shaupeneak-ridge-cooperative-recreation-area,Shaupeneak Ridge Cooperative Recreation Area,Shaupeneak Ridge Cooperative Recreation Area,Other NY,NY,5.6 miles,Strenuous,Allowed on leash,ViewsWaterfall,63822,3194,67243,14399,59556,43357,2014-11-21 17:18:50.268816,2014-11-25 01:39:50.229176,41.840856,-73.991375,,79277,4222,179070,6780,,,,,,,,
153,"41.576966,-74.465316",http://www.nynjtc.org/hike/long-path-and-shawangunk-ridge-trail-wurtsboro-ny,Shawangunk Ridge Trail,"Long Path and Shawangunk Ridge Trail (Wurtsboro, N.Y.)",Long Distance Trails,NY,10 miles,Strenuous,Allowed on leash,Views,76157,3461,79323,17546,74583,55689,2014-11-21 17:18:50.269931,2014-11-25 01:39:50.230621,41.576966,-74.465316,,69708,3810,186249,6919,,,,,,,,
